Fecha,Hora,Contenido,Sentimiento,
9/10/2023,8:35:00 p.m.,HP sucursal Bancolombia empresas te odio con mi ser. Carechimbas,NEGATIVE,
9/10/2023,6:41:00 p.m.,"Hola mis amor quien compra contenido xxx en $10 mil 🙏😭 nequi,daviplata,bancolombia o paypaly despues se cuadra encuentro whatsapp 3102143963",OBJECTIVE,
9/10/2023,7:48:00 p.m.,"Se entraron a mi cuenta, me robaron dinero y @Bancolombia dice que sale el reporte que alguien entró a mi cuenta, pero que ellos no responden por eso 🤡",NEGATIVE,
9/10/2023,3:36:00 p.m.,@otro_dylan @Bancolombia NoOOOoOoO JAJAJAJAJAJAJAJAJAJAJJAJAJAJAJAAJ,OBJECTIVE,
9/10/2023,10:12:00 p.m.,@Bancolombia y yo esperando la tarjeta que pedí por internetpero los 6mil del plan muy puntualitos ya ando en mora,OBJECTIVE,
9/10/2023,4:10:00 p.m.,"@Bancolombia pésimo servicio para lo adultos mayores, no tienen prioridad para atenderlos, filas eternas para hacer un tramite sencillo, y no tienen opciones en línea para evitar largas filas.",NEGATIVE,
9/10/2023,10:25:00 p.m.,RT @luftwavedxkli: 🙏🏻😢🫂 necesita ayuda! 🙏🏻🆘Quieres ayudar? Dona en:Cta ahorros Bancolombia 78070201452Nequi o Daviplata 3224205994http://Paypal.me/fnddamascol https://t.co/f3QM9i3N9t,OBJECTIVE,
9/10/2023,8:04:00 p.m.,@soyunamujer2 A mí me llegan correos de Bancolombia indicándome que ingrese a un enlace porque van a suspender mi cuenta. Yo: 🤡,NEGATIVE,
9/10/2023,9:19:00 p.m.,RT @CindyApJu: Les está fallando la ap Bancolombia Personas? No me deja hacer ningún movimiento hace tres días 🙃@Bancolombia,NEGATIVE,
9/10/2023,9:23:00 p.m.,RT @fniunaminas2022: Hacen dos meses comenzamos la colecta para reunir $2.600.000 que vale la silla del #heroe camero al la fecha van $550.000 unete no seamos indiferente CTA ahorros Bancolombia 48612235590 NEQUI 3112591975 WhatsApp 3112591975 regalanos un RT ayúdanos ayudar 🙏🙏🙏 @ghitis @lcvelez https://t.co/kNuJouRDLW,OBJECTIVE,
9/10/2023,9:06:00 p.m.,RT @PaulinaLaAndona: Nequi y Bancolombia https://t.co/FzEDUv7kFS,OBJECTIVE,
9/10/2023,8:15:00 p.m.,RT @CindyApJu: Les está fallando la ap Bancolombia Personas? No me deja hacer ningún movimiento hace tres días 🙃@Bancolombia,NEGATIVE,
9/10/2023,7:51:00 p.m.,🙏🏻😢🫂 necesita ayuda! 🙏🏻🆘Quieres ayudar? Dona en:Cta ahorros Bancolombia 78070201452Nequi o Daviplata 3224205994http://Paypal.me/fnddamascol https://t.co/f3QM9i3N9t,OBJECTIVE,
9/10/2023,7:50:00 p.m.,"No entiendo cuánto tiempo más tengo que esperar que aparezca mi dinero de una transferencia que hice el 18 de Julio, @Bancolombia decidió enviar el dinero a @Nequi por transfiya @ACHColombia_  y el dinero no aparece hasta ahora.",NEGATIVE,
9/10/2023,10:47:00 p.m.,"Ya pasaron los 7 días hábiles que me dijero @Nequi que espere, @Bancolombia se lavo totalmente las manos y no me resolvió nada y @ACHColombia_  con su sistema de tránsfiya que no hay donde contactarlos ni llamar, es la cereza del pastel.",NEGATIVE,
9/10/2023,7:57:00 p.m.,@Andres_04_H Diosss!!  Jajajaja Bancolombia,OBJECTIVE,
9/10/2023,8:14:00 p.m.,Prácticamente imposible pasar Transfiya @ACHColombia_ desde @DaviPlata a @Bancolombia sin tener inconvenientes,OBJECTIVE,
9/10/2023,7:52:00 p.m.,RT @PaulinaLaAndona: Nequi y Bancolombia https://t.co/FzEDUv7kFS,OBJECTIVE,
9/10/2023,9:07:00 p.m.,@germanricardob1 @Bancolombia Y si te llego,OBJECTIVE,
9/10/2023,7:54:00 p.m.,"@Bancolombia BENDICIONES, SALUD Y MUCHA FUERZA 🙏💪",OBJECTIVE,
9/10/2023,7:57:00 p.m.,"RT @LilCaquetensis: Tan bueno que los de Bancolombia me ampliaron el 30% del cupo en mi Tarjeta de Crédito, notificado de un número de celular normal.Mañana voy a la sucursal de la Picota a reclamarla.",OBJECTIVE,
9/10/2023,7:42:00 p.m.,"@Bancolombia acabe de hacer un traslado a mi nequi y me quitaron más del doble del traslado, estoy muy preocupado y más por lo que he escuchado que se pierde dinero.",NEGATIVE,
9/10/2023,10:53:00 p.m.,"No sé qué es peor: Si la plataforma del SIGEP II, el SECOP, Bancolombia o la rama Judicial.",NEGATIVE,
9/10/2023,10:32:00 p.m.,"@CindyApJu @Bancolombia Desde el viernes y lo saben .. se están hasta triplicando las transacciones de compras y demás que realizaste y para la devolución y determinar responsabilidades ya te imaginarás el protocolo. Por tanto, tener cuidado y más cuando la app te diga error..",NEGATIVE,
9/10/2023,7:44:00 p.m.,"Oe yo sé que uno siempre se queja de todo, pero tuve un problema con Bancolombia (por culpa mía jajajaja) y me lo solucionaron en la módica suma de 20 minutos 1000/10",NEGATIVE,
9/10/2023,10:43:00 p.m.,@Bancolombia me ama ❤️❤️ https://t.co/U0X6te2tqx,POSITIVE,
9/10/2023,8:01:00 p.m.,"Tan bueno que los de Bancolombia me ampliaron el 30% del cupo en mi Tarjeta de Crédito, notificado de un número de celular normal.Mañana voy a la sucursal de la Picota a reclamarla.",NEGATIVE,
9/10/2023,8:06:00 p.m.,@TrinoMaestro @sufi @Bancolombia Qué pecaito!!!,OBJECTIVE,
9/10/2023,8:51:00 p.m.,@jmfranco7 @sufi @Bancolombia No tienen devuelta. Son un banco muy pobre.,NEGATIVE,
9/10/2023,9:14:00 p.m.,@TrinoMaestro @sufi @Bancolombia Lléveles un par de éstas... https://t.co/ZjOurb1sQe,OBJECTIVE,
9/10/2023,2:05:00 p.m.,@Bancolombia estoy tratando de comunicarme con ustedes pero no responden.,NEGATIVE,
9/10/2023,7:02:00 p.m.,RT @CelinaMore20026: Nuevo contenido exclusivo sin censura en nuestro telegram 🔥 pagos por bancolombia o Paypal más información al dm o wasap 😈313 8931849😈 https://t.co/l5vnaOr1kJ,OBJECTIVE,
9/10/2023,4:47:00 p.m.,"RT @ElWasch: Venta de contenido al Dm , pagos por paypal , Nequi o Bancolombia #rt @RegiolandiaMTY 💸🥵 https://t.co/mA1xmrb5fj",OBJECTIVE,
9/10/2023,11:34:00 a.m.,RT @priscilateamo74: Me Cogen Rico En El Penal 😈🥵🍑🔥💸💸 Quieres Verlo Completo Pregunta Al Dm Nequi Bancolombia Daviplata Paypal regálame un rt ❣️😍 https://t.co/V7FBmEHgdH,OBJECTIVE,
9/10/2023,1:41:00 p.m.,O que se me desactivó la clave dinámica de Bancolombia 🙄,NEGATIVE,
9/10/2023,1:12:00 p.m.,"@Bancolombia El dia viernes 28 realice 2 veces un pago con QR el cual siempre salió con error, ahora me salen con la solución de que me dan un certificado de la transacción, no se para que, si ni se quien era al que lePague!! Quien me responde por los mas de 500 mil pesos?",NEGATIVE,
9/10/2023,2:20:00 p.m.,"Asegurar el bienestar financiero también es llegar informado y a tiempo a declarar renta. Para lograrlo Bancolombia y Tributi, tendrán un webinar con expertos en esta obligación tributaria, el miércoles 2 de agosto a las 4:00 p.m. Aquí 👉 https://teams.microsoft.com/dl/launcher/launcher.html?url=%2F_%23%2Fl%2Fmeetup-join%2F19%3Ameeting_OWJlY2VhYjctMjgzZC00YjBmLTkwZTctN2NhODdmZWRlZDg4%40thread.v2%2F0%3Fcontext%3D%257B%2522Tid%2522%3A%2522b5e244bd-c492-495b-8b10-61bfd453e423%2522%2C%2522Oid%2522%3A%252239345217-8b5a-4b89-bff6-8e51ae23577c%2522%2C%2522IsBroadcastMeeting%2522%3Atrue%2C%2522role%2522%3A%2522a%2522%257D%26btype%3Da%26role%3Da%26anon%3Dtrue&type=meetup-join&deeplinkId=e2266d28-6adf-4915-9f3d-f81aae26e19c&directDl=true&msLaunch=true&enableMobilePage=true pueden conectarse https://t.co/JCzNX71En5",OBJECTIVE,
9/10/2023,10:13:00 p.m.,"RT @Bancolombia: Impuesto Predial en 1,2,3",POSITIVE,
9/10/2023,12:55:00 p.m.,"@franciscoacosc @mlberp La pagina vive más caida que Nequi o Bancolombia , insistir por teléfono...",NEGATIVE,
9/10/2023,1:00:00 p.m.,@Bancolombia 4 horas después y no han respondido por dm y se supone que estaban esperándome que los contactara. Si es el colmo,NEGATIVE,
9/10/2023,12:55:00 p.m.,"@Bancolombia se volvieron a quedar sin plataforma en la sucursal empresas, Justo en fin de mes? Cómo deja esto al usuario?",NEGATIVE,
9/10/2023,1:17:00 p.m.,RT @fniunaminas2022: Hacen dos meses comenzamos la colecta para reunir $2.600.000 que vale la silla del #heroe camero al la fecha van $550.000 unete no seamos indiferente CTA ahorros Bancolombia 48612235590 NEQUI 3112591975 WhatsApp 3112591975 regalanos un RT ayúdanos ayudar 🙏🙏🙏 @ghitis @lcvelez https://t.co/kNuJouRDLW,OBJECTIVE,
9/10/2023,12:18:00 p.m.,Señores @Bancolombia necesito hacer una reclamación y dos veces hoy me han dejado colgada en el teléfono sin contestarme. ¿Existe otra manera o esta es la vía de la que se valen para que los clientes no expresemos nuestra insatisfacción?,OBJECTIVE,
9/10/2023,6:34:00 p.m.,@Bancolombia @Bancolombia_Inv Me explican? https://t.co/JKEo8NROeb,OBJECTIVE,
9/10/2023,7:31:00 a.m.,@Tik_Tokers_ A bancolombia le gusta esto..jaja,POSITIVE,
9/10/2023,2:37:00 p.m.,@Bancolombia Están autorizados por @RamoColombia para utilizar la imagen del chocorramo? Están diciendo que comer chocorramo está mal para la salud? Jajajajajajajajjaa cuánto les va a dar el cacas por esto???,OBJECTIVE,
9/10/2023,6:14:00 p.m.,"RT @FedeCafeteros: #AlianzasFNC ☕🙌🏼 l Juan Carlos Mora, presidente de @Bancolombia, resaltó el liderazgo del sector cafetero en el país y cómo genera oportunidades de desarrollo a los jóvenes a través del café. #EscuelaNueva #EducaciónParaLaCompetitividad @FNC_Caldas 🔴 https://caldas.federaciondecafeteros.org/listado-noticias/presidente-de-bancolombia-felicita-al-comite-y-a-la-alianza-de-educacion/ https://t.co/JLwgRZQlh8",OBJECTIVE,
9/10/2023,9:33:00 p.m.,@danielamercadom Súmele al de  la clave dinámica de bancolombia cambiara… desde un 317…,OBJECTIVE,
9/10/2023,1:41:00 p.m.,@machadini Positivo en Bancolombia,POSITIVE,
9/10/2023,2:00:00 p.m.,"RT @angy37431660: Hola mis amor quien compra contenido xxx nequi,daviplata,bancolombia o paypaly despues se cuadra encuentro whatsapp 3102143963 https://t.co/zhC9HGNFRV",OBJECTIVE,
9/10/2023,9:17:00 a.m.,La cajera de Bancolombia que me atendió hoy ufff 😍,OBJECTIVE,
9/10/2023,1:31:00 a.m.,@jenny2_2 @Bancolombia @SFCsupervisor Gracias ya lo hice. Sería genial que todos los afectados lo hicieran para motivar una intervención a este banco qué en cada quincena mágicamente se daña su sistema y secuestran el dinero de muchos colombianos. Por ahora deseo que me devuelvan mi dinero y cancelar esa cuenta,NEGATIVE,
9/10/2023,6:58:00 a.m.,RT @PaulinaLaAndona: Nequi y Bancolombia https://t.co/FzEDUv7kFS,OBJECTIVE,
9/10/2023,2:22:00 a.m.,@CindyApJu @Bancolombia Excelente día,OBJECTIVE,
9/10/2023,7:00:00 p.m.,@jenny2_2 @Bancolombia @SFCsupervisor La denuncia está puesta ante la súper. Les recomiendo a todos a quienes les pasó hacer lo mismo.,NEGATIVE,
9/10/2023,12:40:00 p.m.,Les está fallando la ap Bancolombia Personas? No me deja hacer ningún movimiento hace tres días 🙃@Bancolombia,NEGATIVE,
9/10/2023,11:27:00 p.m.,RT @lasillavacia: #OpiniónLas soluciones para la crisis energética se necesitan ahora y no en 100 años: @carlosfpardo#LasVíasDeLaTransición en alianza con @Bancolombiahttps://www.lasillavacia.com/historias/historias-silla-llena/tres-vias-para-enfrentar-la-crisis-energetica-en-transporte/,OBJECTIVE,
9/10/2023,11:52:00 p.m.,Les está fallando la ap Bancolombia Personas? No me deja hacer ningún movimiento hace tres días 🙃,NEGATIVE,
9/10/2023,11:23:00 p.m.,"@TrinoMaestro @Bancolombia Hola,😊¿cómo estás? Queremos ayudarte con esto que nos cuentas, porfa escríbenos por interno, para revisar tu caso. Hablas con Sara de Sufi. 🩵 ¡Tu tranquilidad es muy importante para Sufi!",OBJECTIVE,
9/10/2023,8:52:00 p.m.,en mi universidad hay cajeros de todos los malparidos bancos menos de bancolombia 😭,NEGATIVE,
9/10/2023,11:23:00 p.m.,"@SFCsupervisor  cómo hago para que @Banco_AvVillas, @BancoAgrario y @Davivienda retiren un reporte de embargo de cuenta de ahorros  en @TransUnionCO? La resolución de desembargo fue enviada hace 4 meses, y sólo @Bancolombia procedió ya hacerlo oportunamente",OBJECTIVE,
9/10/2023,10:55:00 p.m.,"Hola mis amor quien compra contenido xxx en $10 mil 🙏😭 nequi,daviplata,bancolombia o paypaly despues se cuadra encuentro whatsapp 3102143963",OBJECTIVE,
9/10/2023,10:17:00 p.m.,@Bancolombia y entonces?? Toca hacer ruido x aqui para que respondan el DM???,OBJECTIVE,
9/10/2023,10:28:00 p.m.,La mala pa bancolombia 🖕🏻🤬🖕🏻,NEGATIVE,
9/10/2023,11:51:00 p.m.,"Debo 3.47 pesos del crédito de @sufi de @Bancolombia . No liberan la prenda de mi vehículo si no los pago. Puedo ir a una oficina y pagar 50 pesos, o sea, yo si les tengo que dar 46.53 pesos!  Nunca hagan un crédito con este banco! https://t.co/gyAMKsUqD0",OBJECTIVE,
9/10/2023,11:26:00 p.m.,RT @ernestocorreah: Caso de no creer con @Bancolombia y @FlypassColombia el 15 y 16 de junio mi esposa y yo estábamos de viene por tierra. Teníamos cargado en @FlypassColombia  eldinero para un día de viaje pero eran 3 días seguidos. Entonces hicimos  la recarga para poder pasar los peajes 👇🏻,NEGATIVE,
9/10/2023,4:58:00 p.m.,@Bancolombia 1. Reintegro del dinero 2. Eliminación del cobro de intereses en mora (en mi caso me están cobrando mora por el pago doble que no han registrado) 3. Reconocimiento de intereses a mi favor por los días que tengan retenido mi dinero,NEGATIVE,
9/10/2023,7:54:00 p.m.,@Bancolombia oficialmente radiqué queja ante la SIC por: +,OBJECTIVE,
9/10/2023,7:59:00 p.m.,"Debo 3 pesos del crédito de @sufi de @Bancolombia . No liberan la prenda de mi vehículo si no los pago. Puedo ir a una oficina y pagar 50 pesos, o sea, yo si les puedo regalar 1.3 pesos!Nunca hagan un crédito con este banco! https://t.co/HVT4xVQfTj",OBJECTIVE,
9/10/2023,8:52:00 p.m.,"@Bancolombia No, no son magia, son berracas, son goleadoras, son jugadoras!!!",POSITIVE,
9/10/2023,8:57:00 p.m.,RT @CelinaMore20026: Nuevo contenido exclusivo sin censura en nuestro telegram 🔥 pagos por bancolombia o Paypal más información al dm o wasap 😈313 8931849😈 https://t.co/l5vnaOr1kJ,OBJECTIVE,
9/10/2023,8:35:00 p.m.,"RT @Bancolombia: Ahora y siempre con el fútbol, ¡VAMOS, Selección Colombia Femenina!, Con el fútbol, desde el corazón",POSITIVE,
9/10/2023,9:25:00 p.m.,"RT @Bancolombia: Nunca ingreses tu usuario y clave a través de enlaces enviados por correo, cuida tu plata #FinancieraMente https://t.co/9H…",POSITIVE,
9/10/2023,10:07:00 p.m.,"@SofiaSade @Bancolombia @SofiaSade Hola, Jessica, soy Juan. Por favor, escríbanos un mensaje privado con su número de identificación para ayudarle. Gracias.",OBJECTIVE,
9/10/2023,10:35:00 p.m.,RT @SoyCintyaCossio: Quieres ver como soy Sin nada de ropa ? 😈🤤🔥Escríbeme y pregunta por los precios 🙈🔥Pagos por Bancolombia PayPal 🫶🏻 https://t.co/OuX8OR1iIs,OBJECTIVE,
9/10/2023,10:51:00 p.m.,"RT @Bancolombia: Paga los impuestos de tu empresa en 1,2,3",POSITIVE,
9/10/2023,11:10:00 p.m.,"@ACHColombia_ @mruiz5363 @SFCsupervisor @itaucol @Bancolombia @DaviPlata No se han comunicado, no sean mentirosos",NEGATIVE,
9/10/2023,2:19:00 p.m.,"Esta semana comprobé que @Bancolombia se lleva años luz a @Davivienda por su servicio al cliente. Estoy en el exterior y tuve el mismo inconveniente con los dos bancos, pero Bancolombia me ayudó a solucionarlo en un par de horas y Davivienda no. Mi dinero en el lugar equivocado.",POSITIVE,
9/10/2023,2:18:00 p.m.,@Bancolombia marianomolinares@hotmail.com,OBJECTIVE,
9/10/2023,2:18:00 p.m.,"RT @luftwavedxkli: En este momento está en la veterinaria a la espera de su revisión, pero se necesita del apoyo y de la solidaridad de las personas q deseen ayudarla! Quieres ayudar? Dona en: Cta ahorros Bancolombia 78070201452Nequi o Daviplata 3224205994http://Paypal.me/fnddamascol https://t.co/YvY3bai6cv",OBJECTIVE,
9/10/2023,3:03:00 p.m.,@Bancolombia claramente esto no es de ustedes… https://t.co/px3FrZaobo,OBJECTIVE,
9/10/2023,1:58:00 p.m.,"Bienestar financiero también es llegar informado y a tiempo a declarar renta. Para lograrlo Bancolombia y Tributi, tendrán un webinar con expertos en esta obligación tributaria, el miércoles 2 de agosto a las 4:00 p.m. Aquí 👉 https://teams.microsoft.com/dl/launcher/launcher.html?url=%2F_%23%2Fl%2Fmeetup-join%2F19%3Ameeting_OWJlY2VhYjctMjgzZC00YjBmLTkwZTctN2NhODdmZWRlZDg4%40thread.v2%2F0%3Fcontext%3D%257B%2522Tid%2522%3A%2522b5e244bd-c492-495b-8b10-61bfd453e423%2522%2C%2522Oid%2522%3A%252239345217-8b5a-4b89-bff6-8e51ae23577c%2522%2C%2522IsBroadcastMeeting%2522%3Atrue%2C%2522role%2522%3A%2522a%2522%257D%26btype%3Da%26role%3Da%26anon%3Dtrue&type=meetup-join&deeplinkId=e2266d28-6adf-4915-9f3d-f81aae26e19c&directDl=true&msLaunch=true&enableMobilePage=true pueden co https://t.co/pFuObAl6mG",OBJECTIVE,
9/10/2023,5:37:00 p.m.,@Bancolombia gracias por su información https://t.co/Hp5bimZ1ys,POSITIVE,
9/10/2023,5:52:00 p.m.,@ACHColombia_ @IlimarHdz @SFCsupervisor @itaucol @Bancolombia @DaviPlata no permite enviar mensajes.,NEGATIVE,
9/10/2023,5:38:00 p.m.,"RT @AsociacionMi: KAI, así bautizamos el perrito con su pata destrozada, él tiene fracturas grandes 🥺 su ortopedia va a ser un poco costosa, buscamos 150 corazones que nos ayuden con 10 mil pesos para su cirugía por fa 🙏🏻💙Bancolombia Ahorros 35270197653 NIT 901039372Nequi 3118009018Ahorro a… https://t.co/UWzXFSQT1z",OBJECTIVE,
9/10/2023,5:44:00 p.m.,"RT @AsociacionMi: En este momento KAI se encuentra en cirugía, sólo nos faltan 13 corazones que por favor nos ayuden con 10 mil pesos para el total de su cirugía, infinitas gracias a todas las personas que jamás nos dejan solos 💙🤞🏻Bancolombia Ahorros 35270197653 NIT 901039372Nequi 3118009018… https://t.co/JYBADG2X4R",OBJECTIVE,
9/10/2023,3:12:00 p.m.,A mi los asesores de Bancolombia me parecen super queridos.,POSITIVE,
9/10/2023,5:55:00 p.m.,Y con mi ultimo aliento maldigo a BancolombiaHijuputaaaaaa,NEGATIVE,
9/10/2023,7:59:00 p.m.,@IlimarHdz @mruiz5363 @SFCsupervisor @itaucol @Bancolombia @DaviPlata ¡Hola! Queremos ayudarte con tu caso. Por favor escríbenos a nuestro DM. Estamos atentos.,OBJECTIVE,
9/10/2023,1:31:00 a.m.,@IlimarHdz @mruiz5363 @SFCsupervisor @itaucol @Bancolombia @DaviPlata ¡Hola! Nos hemos comunicado contigo al interno para revisar el detalle de tu caso. Quedamos atentos.,OBJECTIVE,
9/10/2023,11:15:00 a.m.,"@danielaaborja1 @Bancolombia @SFCsupervisor La respuesta es: Perdón, nos equivocamos, estamos trabajando en solucionar, danos hasta el 8 de agosto. Pon la denuncia en: https://smart.superfinanciera.gov.co/login",NEGATIVE,
9/10/2023,11:20:00 a.m.,@mruiz5363 @IlimarHdz @SFCsupervisor @itaucol @Bancolombia @DaviPlata ¡Hola! Nos hemos comunicado contigo al interno para revisar el detalle de tu caso. Quedamos atentos.,OBJECTIVE,
9/10/2023,10:10:00 a.m.,@LauraMRiveraG @Bancolombia @SFCsupervisor 1. Reintegro del dinero2. Eliminación del cobro de intereses en mora (en mi caso me están cobrando mora por el pago doble que no han registrado)3. Reconocimiento de intereses a mi favor por los días que tengan retenido mi dinero,NEGATIVE,
